Shop,Date,KPI,Value,MoM_%,YoY_%
Aksarben Village,2025-06-01,new_clients,,0.0,-20.512820512820518
Aksarben Village,2025-07-01,new_clients,,0.0,-47.89915966386554
Aksarben Village,2025-08-01,new_clients,,0.0,-54.41176470588236
Aksarben Village,2025-09-01,new_clients,,0.0,-43.11926605504587
Aksarben Village,2025-10-01,new_clients,,0.0,-29.54545454545454
Aksarben Village,2025-11-01,new_clients,,0.0,-31.868131868131865
Aksarben Village,2025-12-01,new_clients,,0.0,-10.144927536231885
Aksarben Village,2021-01-01,new_members,,,
Aksarben Village,2021-02-01,new_members,,,
Aksarben Village,2021-03-01,new_members,,,
Aksarben Village,2021-04-01,new_members,0.0,,
Aksarben Village,2021-05-01,new_members,13.0,inf,
Aksarben Village,2021-06-01,new_members,15.0,15.384615384615374,
Aksarben Village,2021-07-01,new_members,25.0,66.66666666666667,
Aksarben Village,2021-08-01,new_members,14.0,-43.99999999999999,
Aksarben Village,2021-09-01,new_members,23.0,64.28571428571428,
Aksarben Village,2021-10-01,new_members,20.0,-13.043478260869568,
Aksarben Village,2021-11-01,new_members,15.0,-25.0,
Aksarben Village,2021-12-01,new_members,7.0,-53.333333333333336,
Aksarben Village,2022-01-01,new_members,18.0,157.14285714285717,
Aksarben Village,2022-02-01,new_members,12.0,-33.333333333333336,
Aksarben Village,2022-03-01,new_members,10.0,-16.666666666666664,
Aksarben Village,2022-04-01,new_members,14.0,39.99999999999999,inf
Aksarben Village,2022-05-01,new_members,16.0,14.28571428571428,23.076923076923084
Aksarben Village,2022-06-01,new_members,16.0,0.0,6.666666666666665
Aksarben Village,2022-07-01,new_members,15.0,-6.25,-40.0
Aksarben Village,2022-08-01,new_members,10.0,-33.333333333333336,-28.57142857142857
Aksarben Village,2022-09-01,new_members,23.0,129.99999999999997,0.0
Aksarben Village,2022-10-01,new_members,14.0,-39.13043478260869,-30.000000000000004
Aksarben Village,2022-11-01,new_members,11.0,-21.42857142857143,-26.66666666666667
Aksarben Village,2022-12-01,new_members,23.0,109.09090909090908,228.57142857142856
Aksarben Village,2023-01-01,new_members,19.0,-17.391304347826086,5.555555555555558
Aksarben Village,2023-02-01,new_members,28.0,47.36842105263157,133.33333333333334
Aksarben Village,2023-03-01,new_members,27.0,-3.57142857142857,170.00000000000003
Aksarben Village,2023-04-01,new_members,21.0,-22.22222222222222,50.0
Aksarben Village,2023-05-01,new_members,10.0,-52.38095238095239,-37.5
Aksarben Village,2023-06-01,new_members,18.0,80.0,12.5
Aksarben Village,2023-07-01,new_members,16.0,-11.111111111111116,6.666666666666665
Aksarben Village,2023-08-01,new_members,41.0,156.25,309.99999999999994
Aksarben Village,2023-09-01,new_members,17.0,-58.53658536585367,-26.086956521739136
Aksarben Village,2023-10-01,new_members,12.0,-29.411764705882348,-14.28571428571429
Aksarben Village,2023-11-01,new_members,16.0,33.33333333333333,45.45454545454546
Aksarben Village,2023-12-01,new_members,13.0,-18.75,-43.47826086956522
Aksarben Village,2024-01-01,new_members,17.0,30.76923076923077,-10.526315789473683
Aksarben Village,2024-02-01,new_members,45.0,164.70588235294116,60.71428571428572
Aksarben Village,2024-03-01,new_members,39.0,-13.33333333333333,44.44444444444444
Aksarben Village,2024-04-01,new_members,33.0,-15.384615384615385,57.14285714285714
Aksarben Village,2024-05-01,new_members,21.0,-36.36363636363637,110.00000000000001
Aksarben Village,2024-06-01,new_members,20.0,-4.761904761904767,11.111111111111116
Aksarben Village,2024-07-01,new_members,26.0,30.000000000000004,62.5
Aksarben Village,2024-08-01,new_members,87.0,234.6153846153846,112.19512195121952
Aksarben Village,2024-09-01,new_members,39.0,-55.172413793103445,129.41176470588235
Aksarben Village,2024-10-01,new_members,28.0,-28.205128205128204,133.33333333333334
Aksarben Village,2024-11-01,new_members,16.0,-42.85714285714286,0.0
Aksarben Village,2024-12-01,new_members,49.0,206.25,276.9230769230769
Aksarben Village,2025-01-01,new_members,38.0,-22.44897959183674,123.52941176470588
Aksarben Village,2025-02-01,new_members,27.0,-28.947368421052634,-40.0
Aksarben Village,2025-03-01,new_members,18.0,-33.333333333333336,-53.84615384615385
Aksarben Village,2025-04-01,new_members,,0.0,-45.45454545454546
Aksarben Village,2025-05-01,new_members,,0.0,-14.28571428571429
Aksarben Village,2025-06-01,new_members,,0.0,-9.999999999999998
Aksarben Village,2025-07-01,new_members,,0.0,-30.76923076923077
Aksarben Village,2025-08-01,new_members,,0.0,-79.3103448275862
Aksarben Village,2025-09-01,new_members,,0.0,-53.84615384615385
Aksarben Village,2025-10-01,new_members,,0.0,-35.71428571428571
Aksarben Village,2025-11-01,new_members,,0.0,12.5
Aksarben Village,2025-12-01,new_members,,0.0,-63.26530612244898
Aksarben Village,2021-01-01,non_member_clients,,,
Aksarben Village,2021-02-01,non_member_clients,,,
Aksarben Village,2021-03-01,non_member_clients,,,
Aksarben Village,2021-04-01,non_member_clients,116.0,,
Aksarben Village,2021-05-01,non_member_clients,224.0,93.10344827586208,
Aksarben Village,2021-06-01,non_member_clients,250.0,11.607142857142861,
Aksarben Village,2021-07-01,non_member_clients,301.0,20.399999999999995,
Aksarben Village,2021-08-01,non_member_clients,331.0,9.966777408637872,
Aksarben Village,2021-09-01,non_member_clients,363.0,9.667673716012093,
Aksarben Village,2021-10-01,non_member_clients,268.0,-26.170798898071624,
Aksarben Village,2021-11-01,non_member_clients,316.0,17.910447761194035,
Aksarben Village,2021-12-01,non_member_clients,324.0,2.5316455696202445,
Aksarben Village,2022-01-01,non_member_clients,250.0,-22.839506172839506,
Aksarben Village,2022-02-01,non_member_clients,251.0,0.40000000000000036,
Aksarben Village,2022-03-01,non_member_clients,305.0,21.513944223107572,
Aksarben Village,2022-04-01,non_member_clients,298.0,-2.2950819672131195,156.89655172413794
Aksarben Village,2022-05-01,non_member_clients,298.0,0.0,33.03571428571428
Aksarben Village,2022-06-01,non_member_clients,328.0,10.067114093959727,31.200000000000006
Aksarben Village,2022-07-01,non_member_clients,365.0,11.280487804878048,21.2624584717608
Aksarben Village,2022-08-01,non_member_clients,385.0,5.47945205479452,16.31419939577039
Aksarben Village,2022-09-01,non_member_clients,407.0,5.714285714285716,12.12121212121211
Aksarben Village,2022-10-01,non_member_clients,373.0,-8.353808353808356,39.17910447761195
Aksarben Village,2022-11-01,non_member_clients,418.0,12.064343163538883,32.27848101265822
Aksarben Village,2022-12-01,non_member_clients,496.0,18.66028708133971,53.08641975308641
Aksarben Village,2023-01-01,non_member_clients,466.0,-6.048387096774189,86.4
Aksarben Village,2023-02-01,non_member_clients,499.0,7.081545064377681,98.80478087649402
Aksarben Village,2023-03-01,non_member_clients,614.0,23.046092184368728,101.31147540983605
Aksarben Village,2023-04-01,non_member_clients,573.0,-6.67752442996743,92.28187919463086
Aksarben Village,2023-05-01,non_member_clients,567.0,-1.0471204188481686,90.26845637583894
Aksarben Village,2023-06-01,non_member_clients,560.0,-1.2345679012345734,70.73170731707317
Aksarben Village,2023-07-01,non_member_clients,481.0,-14.107142857142863,31.780821917808222
Aksarben Village,2023-08-01,non_member_clients,579.0,20.374220374220364,50.38961038961038
Aksarben Village,2023-09-01,non_member_clients,572.0,-1.2089810017271163,40.54054054054055
Aksarben Village,2023-10-01,non_member_clients,513.0,-10.314685314685313,37.533512064343164
Aksarben Village,2023-11-01,non_member_clients,559.0,8.966861598440556,33.73205741626795
Aksarben Village,2023-12-01,non_member_clients,609.0,8.94454382826475,22.782258064516125
Aksarben Village,2024-01-01,non_member_clients,442.0,-27.42200328407225,-5.150214592274683
Aksarben Village,2024-02-01,non_member_clients,564.0,27.601809954751122,13.026052104208418
Aksarben Village,2024-03-01,non_member_clients,433.0,-23.226950354609933,-29.47882736156352
Aksarben Village,2024-04-01,non_member_clients,455.0,5.0808314087759765,-20.5933682373473
Aksarben Village,2024-05-01,non_member_clients,460.0,1.098901098901095,-18.87125220458554
Aksarben Village,2024-06-01,non_member_clients,421.0,-8.478260869565213,-24.821428571428573
Aksarben Village,2024-07-01,non_member_clients,423.0,0.47505938242280443,-12.058212058212058
Aksarben Village,2024-08-01,non_member_clients,472.0,11.583924349881801,-18.480138169257344
Aksarben Village,2024-09-01,non_member_clients,401.0,-15.042372881355936,-29.895104895104897
Aksarben Village,2024-10-01,non_member_clients,407.0,1.4962593516209433,-20.66276803118908
Aksarben Village,2024-11-01,non_member_clients,427.0,4.91400491400491,-23.613595706618963
Aksarben Village,2024-12-01,non_member_clients,386.0,-9.601873536299765,-36.61740558292282
Aksarben Village,2025-01-01,non_member_clients,456.0,18.134715025906733,3.167420814479649
Aksarben Village,2025-02-01,non_member_clients,386.0,-15.350877192982459,-31.560283687943258
Aksarben Village,2025-03-01,non_member_clients,362.0,-6.217616580310881,-16.3972286374134
Aksarben Village,2025-04-01,non_member_clients,,0.0,-20.439560439560445
Aksarben Village,2025-05-01,non_member_clients,,0.0,-21.304347826086957
Aksarben Village,2025-06-01,non_member_clients,,0.0,-14.014251781472687
Aksarben Village,2025-07-01,non_member_clients,,0.0,-14.420803782505908
Aksarben Village,2025-08-01,non_member_clients,,0.0,-23.305084745762716
Aksarben Village,2025-09-01,non_member_clients,,0.0,-9.725685785536164
Aksarben Village,2025-10-01,non_member_clients,,0.0,-11.056511056511054
Aksarben Village,2025-11-01,non_member_clients,,0.0,-15.222482435597184
Aksarben Village,2025-12-01,non_member_clients,,0.0,-6.217616580310881
Aksarben Village,2021-01-01,revenue_per_appointment,,,
Aksarben Village,2021-02-01,revenue_per_appointment,,,
Aksarben Village,2021-03-01,revenue_per_appointment,,,
Aksarben Village,2021-04-01,revenue_per_appointment,,,
Aksarben Village,2021-05-01,revenue_per_appointment,,,
Aksarben Village,2021-06-01,revenue_per_appointment,,,
Aksarben Village,2021-07-01,revenue_per_appointment,,,
Aksarben Village,2021-08-01,revenue_per_appointment,,,
Aksarben Village,2021-09-01,revenue_per_appointment,,,
Aksarben Village,2021-10-01,revenue_per_appointment,,,
Aksarben Village,2021-11-01,revenue_per_appointment,,,
Aksarben Village,2021-12-01,revenue_per_appointment,,,
Aksarben Village,2022-01-01,revenue_per_appointment,,,
Aksarben Village,2022-02-01,revenue_per_appointment,,,
Aksarben Village,2022-03-01,revenue_per_appointment,,,
Aksarben Village,2022-04-01,revenue_per_appointment,,,
Aksarben Village,2022-05-01,revenue_per_appointment,,,
Aksarben Village,2022-06-01,revenue_per_appointment,,,
Aksarben Village,2022-07-01,revenue_per_appointment,,,
Aksarben Village,2022-08-01,revenue_per_appointment,,,
Aksarben Village,2022-09-01,revenue_per_appointment,,,
Aksarben Village,2022-10-01,revenue_per_appointment,,,
Aksarben Village,2022-11-01,revenue_per_appointment,,,
Aksarben Village,2022-12-01,revenue_per_appointment,,,
Aksarben Village,2023-01-01,revenue_per_appointment,48.0,,
Aksarben Village,2023-02-01,revenue_per_appointment,47.0,-2.083333333333337,
Aksarben Village,2023-03-01,revenue_per_appointment,50.0,6.382978723404253,
Aksarben Village,2023-04-01,revenue_per_appointment,50.0,0.0,
Aksarben Village,2023-05-01,revenue_per_appointment,51.0,2.0000000000000018,
Aksarben Village,2023-06-01,revenue_per_appointment,50.0,-1.9607843137254943,
Aksarben Village,2023-07-01,revenue_per_appointment,50.0,0.0,
Aksarben Village,2023-08-01,revenue_per_appointment,49.0,-2.0000000000000018,
Aksarben Village,2023-09-01,revenue_per_appointment,51.0,4.081632653061229,
Aksarben Village,2023-10-01,revenue_per_appointment,52.0,1.9607843137254832,
Aksarben Village,2023-11-01,revenue_per_appointment,50.0,-3.8461538461538436,
Aksarben Village,2023-12-01,revenue_per_appointment,55.0,10.000000000000009,
Aksarben Village,2024-01-01,revenue_per_appointment,54.0,-1.8181818181818188,12.5
Aksarben Village,2024-02-01,revenue_per_appointment,55.0,1.85185185185186,17.021276595744684
Aksarben Village,2024-03-01,revenue_per_appointment,53.0,-3.6363636363636376,6.000000000000005
Aksarben Village,2024-04-01,revenue_per_appointment,55.0,3.7735849056603765,10.000000000000009
Aksarben Village,2024-05-01,revenue_per_appointment,55.0,0.0,7.843137254901955
Aksarben Village,2024-06-01,revenue_per_appointment,54.0,-1.8181818181818188,8.000000000000007
Aksarben Village,2024-07-01,revenue_per_appointment,53.0,-1.851851851851849,6.000000000000005
Aksarben Village,2024-08-01,revenue_per_appointment,49.0,-7.547169811320753,0.0
Aksarben Village,2024-09-01,revenue_per_appointment,58.0,18.36734693877551,13.725490196078427
Aksarben Village,2024-10-01,revenue_per_appointment,55.0,-5.1724137931034475,5.769230769230771
Aksarben Village,2024-11-01,revenue_per_appointment,55.0,0.0,10.000000000000009
Aksarben Village,2024-12-01,revenue_per_appointment,60.0,9.090909090909083,9.090909090909083
Aksarben Village,2025-01-01,revenue_per_appointment,52.0,-13.33333333333333,-3.703703703703709
Aksarben Village,2025-02-01,revenue_per_appointment,60.0,15.384615384615374,9.090909090909083
Aksarben Village,2025-03-01,revenue_per_appointment,60.0,0.0,13.207547169811317
Aksarben Village,2025-04-01,revenue_per_appointment,,0.0,9.090909090909083
Aksarben Village,2025-05-01,revenue_per_appointment,,0.0,9.090909090909083
Aksarben Village,2025-06-01,revenue_per_appointment,,0.0,11.111111111111116
Aksarben Village,2025-07-01,revenue_per_appointment,,0.0,13.207547169811317
Aksarben Village,2025-08-01,revenue_per_appointment,,0.0,22.44897959183674
Aksarben Village,2025-09-01,revenue_per_appointment,,0.0,3.4482758620689724
Aksarben Village,2025-10-01,revenue_per_appointment,,0.0,9.090909090909083
Aksarben Village,2025-11-01,revenue_per_appointment,,0.0,9.090909090909083
Aksarben Village,2025-12-01,revenue_per_appointment,,0.0,0.0
Aksarben Village,2021-01-01,total_appointments,,,
Aksarben Village,2021-02-01,total_appointments,,,
Aksarben Village,2021-03-01,total_appointments,,,
Aksarben Village,2021-04-01,total_appointments,295.0,,
Aksarben Village,2021-05-01,total_appointments,479.0,62.37288135593219,
Aksarben Village,2021-06-01,total_appointments,584.0,21.920668058455117,
Aksarben Village,2021-07-01,total_appointments,660.0,13.013698630136993,
Aksarben Village,2021-08-01,total_appointments,651.0,-1.3636363636363669,
Aksarben Village,2021-09-01,total_appointments,675.0,3.686635944700467,
Aksarben Village,2021-10-01,total_appointments,656.0,-2.8148148148148144,
Aksarben Village,2021-11-01,total_appointments,637.0,-2.896341463414631,
Aksarben Village,2021-12-01,total_appointments,683.0,7.2213500784929385,
Aksarben Village,2022-01-01,total_appointments,503.0,-26.35431918008785,
Aksarben Village,2022-02-01,total_appointments,577.0,14.711729622266411,
Aksarben Village,2022-03-01,total_appointments,662.0,14.731369150779905,
Aksarben Village,2022-04-01,total_appointments,659.0,-0.45317220543806824,123.38983050847459
Aksarben Village,2022-05-01,total_appointments,673.0,2.124430955993928,40.50104384133613
Aksarben Village,2022-06-01,total_appointments,742.0,10.252600297176828,27.054794520547954
Aksarben Village,2022-07-01,total_appointments,776.0,4.582210242587603,17.575757575757578
Aksarben Village,2022-08-01,total_appointments,831.0,7.0876288659793785,27.64976958525345
Aksarben Village,2022-09-01,total_appointments,875.0,5.294825511432011,29.629629629629626
Aksarben Village,2022-10-01,total_appointments,837.0,-4.342857142857149,27.59146341463414
Aksarben Village,2022-11-01,total_appointments,942.0,12.54480286738351,47.88069073783359
Aksarben Village,2022-12-01,total_appointments,1146.0,21.65605095541401,67.78916544655931
Aksarben Village,2023-01-01,total_appointments,1027.0,-10.383944153577662,104.17495029821073
Aksarben Village,2023-02-01,total_appointments,1008.0,-1.850048685491723,74.69670710571923
Aksarben Village,2023-03-01,total_appointments,1228.0,21.825396825396815,85.49848942598189
Aksarben Village,2023-04-01,total_appointments,1184.0,-3.583061889250816,79.66616084977238
Aksarben Village,2023-05-01,total_appointments,1181.0,-0.2533783783783772,75.48291233283804
Aksarben Village,2023-06-01,total_appointments,1224.0,3.6409822184589435,64.95956873315365
Aksarben Village,2023-07-01,total_appointments,971.0,-20.66993464052288,25.128865979381445
Aksarben Village,2023-08-01,total_appointments,1212.0,24.819773429454163,45.84837545126354
Aksarben Village,2023-09-01,total_appointments,1153.0,-4.867986798679869,31.77142857142856
Aksarben Village,2023-10-01,total_appointments,1070.0,-7.198612315698183,27.83751493428912
Aksarben Village,2023-11-01,total_appointments,1159.0,8.317757009345804,23.03609341825903
Aksarben Village,2023-12-01,total_appointments,1188.0,2.5021570319240682,3.664921465968596
Aksarben Village,2024-01-01,total_appointments,919.0,-22.643097643097644,-10.516066212268749
Aksarben Village,2024-02-01,total_appointments,1141.0,24.15669205658324,13.194444444444443
Aksarben Village,2024-03-01,total_appointments,977.0,-14.373356704645046,-20.43973941368078
Aksarben Village,2024-04-01,total_appointments,1032.0,5.629477993858756,-12.83783783783784
